county_names,wwtp_name,population_served,cases_new_cens_per10k,date_new,sars_cov2_raw_copiesL,flag,sars_cov2_normalized
Mcdowell,Marion,8459.0,2.83,2023-01-12,6623.820649745891,0,2964157.78313607
Mcdowell,Marion,8459.0,1.6800000000000002,2023-01-13,,0,
Mcdowell,Marion,8459.0,2.37,2023-01-14,,0,
Mcdowell,Marion,8459.0,0.6400000000000001,2023-01-15,,0,
Mcdowell,Marion,8459.0,0.9800000000000001,2023-01-16,,0,
Mcdowell,Marion,8459.0,2.6,2023-01-17,,0,
Mcdowell,Marion,8459.0,2.31,2023-01-18,,0,
Mcdowell,Marion,8459.0,1.9100000000000001,2023-01-19,13228.75655532296,0,6985440.28562867
Mcdowell,Marion,8459.0,2.02,2023-01-20,,0,
Mcdowell,Marion,8459.0,1.3900000000000001,2023-01-21,,0,
Mcdowell,Marion,8459.0,0.52,2023-01-22,,0,
Mcdowell,Marion,8459.0,0.87,2023-01-23,,0,
Mcdowell,Marion,8459.0,1.7300000000000002,2023-01-24,41503.011938894335,0,13000809.9037052
Mcdowell,Marion,8459.0,1.5,2023-01-25,,0,
Mcdowell,Marion,8459.0,1.6800000000000002,2023-01-26,,0,
Mcdowell,Marion,8459.0,1.56,2023-01-27,,0,
Mcdowell,Marion,8459.0,1.5,2023-01-28,,0,
Mcdowell,Marion,8459.0,0.75,2023-01-29,,0,
Mcdowell,Marion,8459.0,1.1,2023-01-30,,0,
Mcdowell,Marion,8459.0,2.25,2023-01-31,,0,
Mcdowell,Marion,8459.0,2.49,2023-02-01,,0,
Mcdowell,Marion,8459.0,1.3900000000000001,2023-02-02,8767.838958375107,0,3841209.63040304
Mcdowell,Marion,8459.0,1.4500000000000002,2023-02-03,,0,
Mcdowell,Marion,8459.0,1.7300000000000002,2023-02-04,,0,
Mcdowell,Marion,8459.0,1.1,2023-02-05,,0,
Mcdowell,Marion,8459.0,0.52,2023-02-06,,0,
Mcdowell,Marion,8459.0,1.85,2023-02-07,12747.548783981963,0,4398188.24561634
Mcdowell,Marion,8459.0,1.85,2023-02-08,,0,
Mcdowell,Marion,8459.0,1.3900000000000001,2023-02-09,8124.0384046359695,0,3504626.6128076906
Mcdowell,Marion,8459.0,1.1,2023-02-10,,0,
Mcdowell,Marion,8459.0,0.9199999999999999,2023-02-11,,0,
Mcdowell,Marion,8459.0,0.9199999999999999,2023-02-12,,0,
Mcdowell,Marion,8459.0,0.58,2023-02-13,,0,
Mcdowell,Marion,8459.0,1.97,2023-02-14,14137.715515598695,0,10065658.012245
Mcdowell,Marion,8459.0,1.16,2023-02-15,,0,
Mcdowell,Marion,8459.0,1.27,2023-02-16,6600.189391222057,0,2767507.08540907
Mcdowell,Marion,8459.0,0.9199999999999999,2023-02-17,,0,
Mcdowell,Marion,8459.0,1.1,2023-02-18,,0,
Mcdowell,Marion,8459.0,0.6900000000000001,2023-02-19,,0,
Mcdowell,Marion,8459.0,1.04,2023-02-20,,0,
Mcdowell,Marion,8459.0,1.27,2023-02-21,11224.972160321824,0,2340798.02351435
Mcdowell,Marion,8459.0,1.16,2023-02-22,,0,
Mcdowell,Marion,8459.0,0.9800000000000001,2023-02-23,28314.086600135997,0,11783607.2085381
Mcdowell,Marion,8459.0,1.4500000000000002,2023-02-24,,0,
Mcdowell,Marion,8459.0,0.75,2023-02-25,,0,
Mcdowell,Marion,8459.0,0.35000000000000003,2023-02-26,,0,
Mcdowell,Marion,8459.0,0.4,2023-02-27,,0,
Mcdowell,Marion,8459.0,0.87,2023-02-28,17656.44358300958,0,5372852.23390526
Mcdowell,Marion,8459.0,1.1,2023-03-01,,0,
Mcdowell,Marion,8459.0,0.81,2023-03-02,4373.213921133976,0,1232917.52045728
Mcdowell,Marion,8459.0,0.52,2023-03-03,,0,
Mcdowell,Marion,8459.0,0.45999999999999996,2023-03-04,,0,
Mcdowell,Marion,8459.0,0.12,2023-03-05,,0,
Mcdowell,Marion,8459.0,0.4,2023-03-06,,0,
Mcdowell,Marion,8459.0,0.52,2023-03-07,5771.698190307601,0,2014609.92281363
Mcdowell,Marion,8459.0,0.6400000000000001,2023-03-08,,0,
Mcdowell,Marion,8459.0,0.9199999999999999,2023-03-09,2121.3203435596424,0,920811.519997084
Mcdowell,Marion,8459.0,1.04,2023-03-10,,0,
Mcdowell,Marion,8459.0,0.29,2023-03-11,,0,
Mcdowell,Marion,8459.0,0.12,2023-03-12,,0,
Mcdowell,Marion,8459.0,0.12,2023-03-13,,0,
Mcdowell,Marion,8459.0,0.75,2023-03-14,0.0,0,147582.408878435
Mcdowell,Marion,8459.0,0.45999999999999996,2023-03-15,,0,
Mcdowell,Marion,8459.0,0.45999999999999996,2023-03-16,0.0,0,475233.510986218
Mcdowell,Marion,8459.0,0.12,2023-03-17,,0,
Mcdowell,Marion,8459.0,0.45999999999999996,2023-03-18,,0,
Mcdowell,Marion,8459.0,0.29,2023-03-19,,0,
Mcdowell,Marion,8459.0,0.35000000000000003,2023-03-20,,0,
Mcdowell,Marion,8459.0,0.45999999999999996,2023-03-21,3148.433310751559,0,788996.866595412
Mcdowell,Marion,8459.0,0.6400000000000001,2023-03-22,,0,
Mcdowell,Marion,8459.0,0.9199999999999999,2023-03-23,0.0,0,78444.7038182676
Mcdowell,Marion,8459.0,0.35000000000000003,2023-03-24,,0,
Mcdowell,Marion,8459.0,0.75,2023-03-25,,0,
Mcdowell,Marion,8459.0,0.45999999999999996,2023-03-26,,0,
Mcdowell,Marion,8459.0,0.29,2023-03-27,,0,
Mcdowell,Marion,8459.0,1.27,2023-03-28,13385.85058158427,0,4013410.00003836
Mcdowell,Marion,8459.0,0.35000000000000003,2023-03-29,,0,
Mcdowell,Marion,8459.0,0.6400000000000001,2023-03-30,5323.20539257129,0,2000991.58554829
Mcdowell,Marion,8459.0,0.6900000000000001,2023-03-31,,0,
Mcdowell,Marion,8459.0,0.35000000000000003,2023-04-01,,0,
Mcdowell,Marion,8459.0,0.35000000000000003,2023-04-02,,0,
Mcdowell,Marion,8459.0,0.12,2023-04-03,,0,
Mcdowell,Marion,8459.0,0.6400000000000001,2023-04-04,26242.94609242645,0,12800644.5762756
Mcdowell,Marion,8459.0,0.29,2023-04-05,,0,
Mcdowell,Marion,8459.0,0.12,2023-04-06,0.0,0,111683.985097194
Mcdowell,Marion,8459.0,0.35000000000000003,2023-04-07,,0,
Mcdowell,Marion,8459.0,0.12,2023-04-08,,0,
Mcdowell,Marion,8459.0,0.52,2023-04-09,,0,
Mcdowell,Marion,8459.0,0.6900000000000001,2023-04-10,,0,
Mcdowell,Marion,8459.0,0.6900000000000001,2023-04-11,8252.378012730635,0,2363479.50192811
Mcdowell,Marion,8459.0,0.58,2023-04-12,,0,
Mcdowell,Marion,8459.0,0.29,2023-04-13,0.0,0,829075.13981977
Mcdowell,Marion,8459.0,0.9199999999999999,2023-04-14,,0,
Mcdowell,Marion,8459.0,0.81,2023-04-15,,0,
Mcdowell,Marion,8459.0,0.52,2023-04-16,,0,
Mcdowell,Marion,8459.0,0.35000000000000003,2023-04-17,,0,
Mcdowell,Marion,8459.0,1.4500000000000002,2023-04-18,14069.641075734671,0,5949871.41092815
Mcdowell,Marion,8459.0,0.75,2023-04-19,,0,
Mcdowell,Marion,8459.0,0.87,2023-04-20,10394.267650969945,0,4335134.34612776
Mcdowell,Marion,8459.0,0.29,2023-04-21,,0,
Mcdowell,Marion,8459.0,0.87,2023-04-22,,0,
Mcdowell,Marion,8459.0,0.35000000000000003,2023-04-23,,0,
Mcdowell,Marion,8459.0,0.52,2023-04-24,,0,
Mcdowell,Marion,8459.0,1.85,2023-04-25,30688.81229373336,0,9009001.78711361
Mcdowell,Marion,8459.0,0.58,2023-04-26,,0,
Mcdowell,Marion,8459.0,0.29,2023-04-27,0.0,0,2438317.44097051
Mcdowell,Marion,8459.0,0.58,2023-04-28,,0,
Mcdowell,Marion,8459.0,0.35000000000000003,2023-04-29,,0,
Mcdowell,Marion,8459.0,0.45999999999999996,2023-04-30,,0,
Mcdowell,Marion,8459.0,0.12,2023-05-01,,0,
Mcdowell,Marion,8459.0,0.58,2023-05-02,15198.684153570679,0,6087258.9668352
Mcdowell,Marion,8459.0,0.52,2023-05-03,,0,
Mcdowell,Marion,8459.0,0.12,2023-05-04,13331.346518637953,0,5619758.75672965
Mcdowell,Marion,8459.0,0.12,2023-05-05,,0,
Mcdowell,Marion,8459.0,0.58,2023-05-06,,0,
Mcdowell,Marion,8459.0,0.12,2023-05-07,,0,
Mcdowell,Marion,8459.0,0.12,2023-05-08,,0,
Mcdowell,Marion,8459.0,0.52,2023-05-09,8415.343130259176,0,2391323.36294535
Mcdowell,Marion,8459.0,0.45999999999999996,2023-05-10,,0,
Mcdowell,Marion,8459.0,0.29,2023-05-11,14076.206875433465,0,5398327.34305115
Mcdowell,Marion,8459.0,0.52,2023-05-12,,0,
Mcdowell,Marion,8459.0,0.12,2023-05-13,,0,
Mcdowell,Marion,8459.0,0.12,2023-05-14,,0,
Mcdowell,Marion,8459.0,0.12,2023-05-15,,0,
Mcdowell,Marion,8459.0,0.45999999999999996,2023-05-16,37043.71471653458,0,12830637.7740263
Mcdowell,Marion,8459.0,0.12,2023-05-17,,0,
Mcdowell,Marion,8459.0,0.12,2023-05-18,8162.156577767906,0,3747529.2853445
Mcdowell,Marion,8459.0,0.45999999999999996,2023-05-19,,0,
Mcdowell,Marion,8459.0,0.4,2023-05-20,,0,
Mcdowell,Marion,8459.0,0.12,2023-05-21,,0,
Mcdowell,Marion,8459.0,0.12,2023-05-22,,0,
Mcdowell,Marion,8459.0,0.29,2023-05-23,20409.70357452554,0,7882069.24213272
Mcdowell,Marion,8459.0,0.12,2023-05-24,,0,
Mcdowell,Marion,8459.0,,2023-05-25,0.0,0,558617.650554721
Mcdowell,Marion,8459.0,,2023-05-26,,0,
Mcdowell,Marion,8459.0,,2023-05-27,,0,
Mcdowell,Marion,8459.0,,2023-05-28,,0,
Mcdowell,Marion,8459.0,,2023-05-29,,0,
Mcdowell,Marion,8459.0,,2023-05-30,17754.42480059549,0,17654011.8690704
Mcdowell,Marion,8459.0,,2023-05-31,,0,
Mcdowell,Marion,8459.0,,2023-06-01,15431.914981621718,0,6470713.41768892
Mcdowell,Marion,8459.0,,2023-06-02,,0,
Mcdowell,Marion,8459.0,,2023-06-03,,0,
Mcdowell,Marion,8459.0,,2023-06-04,,0,
Mcdowell,Marion,8459.0,,2023-06-05,,0,
Mcdowell,Marion,8459.0,,2023-06-06,8214.523723259917,0,2999613.50174428
Mcdowell,Marion,8459.0,,2023-06-07,,0,
Mcdowell,Marion,8459.0,,2023-06-08,0.0,0,1273410.82523291
Mcdowell,Marion,8459.0,,2023-06-09,,0,
Mcdowell,Marion,8459.0,,2023-06-10,,0,
Mcdowell,Marion,8459.0,,2023-06-11,,0,
Mcdowell,Marion,8459.0,,2023-06-12,,0,
Mcdowell,Marion,8459.0,,2023-06-13,13013.224043256945,0,3715338.07674121
Mcdowell,Marion,8459.0,,2023-06-14,,0,
Mcdowell,Marion,8459.0,,2023-06-15,0.0,0,753347.042825556
Mcdowell,Marion,8459.0,,2023-06-16,,0,
Mcdowell,Marion,8459.0,,2023-06-17,,0,
Mcdowell,Marion,8459.0,,2023-06-18,,0,
Mcdowell,Marion,8459.0,,2023-06-19,,0,
Mcdowell,Marion,8459.0,,2023-06-20,0.0,0,1036141.14619263
Mcdowell,Marion,8459.0,,2023-06-21,,0,
Mcdowell,Marion,8459.0,,2023-06-22,0.0,0,1396544.1263868
Mcdowell,Marion,8459.0,,2023-06-23,,0,
Mcdowell,Marion,8459.0,,2023-06-24,,0,
Mcdowell,Marion,8459.0,,2023-06-25,,0,
Mcdowell,Marion,8459.0,,2023-06-26,,0,
Mcdowell,Marion,8459.0,,2023-06-27,10498.799931420755,0,2969268.63560383
Mcdowell,Marion,8459.0,,2023-06-28,,0,
Mcdowell,Marion,8459.0,,2023-06-29,0.0,0,1292337.0882523
Mcdowell,Marion,8459.0,,2023-06-30,,0,
Mcdowell,Marion,8459.0,,2023-07-01,,0,
Mcdowell,Marion,8459.0,,2023-07-02,,0,
Mcdowell,Marion,8459.0,,2023-07-03,,0,
Mcdowell,Marion,8459.0,,2023-07-04,0.0,0,454368.581965283
Mcdowell,Marion,8459.0,,2023-07-05,,0,
Mcdowell,Marion,8459.0,,2023-07-06,0.0,0,747446.152150681
Mcdowell,Marion,8459.0,,2023-07-07,,0,
Mcdowell,Marion,8459.0,,2023-07-08,,0,
Mcdowell,Marion,8459.0,,2023-07-09,,0,
Mcdowell,Marion,8459.0,,2023-07-10,,0,
Mcdowell,Marion,8459.0,,2023-07-11,26128.582051079604,0,4677013.09829326
Mcdowell,Marion,8459.0,,2023-07-12,,0,
Mcdowell,Marion,8459.0,,2023-07-13,0.0,0,807438.540678566
Mcdowell,Marion,8459.0,,2023-07-14,,0,
Mcdowell,Marion,8459.0,,2023-07-15,,0,
Mcdowell,Marion,8459.0,,2023-07-16,,0,
Mcdowell,Marion,8459.0,,2023-07-17,,0,
Mcdowell,Marion,8459.0,,2023-07-18,0.0,0,1300162.91203052
Mcdowell,Marion,8459.0,,2023-07-19,,0,
Mcdowell,Marion,8459.0,,2023-07-20,46785.16431519723,0,29248077.0440063
Mcdowell,Marion,8459.0,,2023-07-21,,0,
Mcdowell,Marion,8459.0,,2023-07-22,,0,
Mcdowell,Marion,8459.0,,2023-07-23,,0,
Mcdowell,Marion,8459.0,,2023-07-24,,0,
Mcdowell,Marion,8459.0,,2023-07-25,0.0,0,980531.3338081979
Mcdowell,Marion,8459.0,,2023-07-26,,0,
Mcdowell,Marion,8459.0,,2023-07-27,10864.455807816612,0,4497202.70585066
Mcdowell,Marion,8459.0,,2023-07-28,,0,
Mcdowell,Marion,8459.0,,2023-07-29,,0,
Mcdowell,Marion,8459.0,,2023-07-30,,0,
Mcdowell,Marion,8459.0,,2023-07-31,,0,
Mcdowell,Marion,8459.0,,2023-08-01,45897.23738962952,0,11666152.0949936
Mcdowell,Marion,8459.0,,2023-08-02,,0,
Mcdowell,Marion,8459.0,,2023-08-03,11397.999824530612,0,4508931.77274239
Mcdowell,Marion,8459.0,,2023-08-04,,0,
Mcdowell,Marion,8459.0,,2023-08-05,,0,
Mcdowell,Marion,8459.0,,2023-08-06,,0,
Mcdowell,Marion,8459.0,,2023-08-07,,0,
Mcdowell,Marion,8459.0,,2023-08-08,8445.685288950815,0,2755212.97796986
Mcdowell,Marion,8459.0,,2023-08-09,,0,
Mcdowell,Marion,8459.0,,2023-08-10,4870.154001671815,0,2074781.63753965
Mcdowell,Marion,8459.0,,2023-08-11,,0,
Mcdowell,Marion,8459.0,,2023-08-12,,0,
Mcdowell,Marion,8459.0,,2023-08-13,,0,
Mcdowell,Marion,8459.0,,2023-08-14,,0,
Mcdowell,Marion,8459.0,,2023-08-15,16320.735277554148,0,5390000.86935856
Mcdowell,Marion,8459.0,,2023-08-16,,0,
Mcdowell,Marion,8459.0,,2023-08-17,14518.04394538051,0,7321916.56245425
Mcdowell,Marion,8459.0,,2023-08-18,,0,
Mcdowell,Marion,8459.0,,2023-08-19,,0,
Mcdowell,Marion,8459.0,,2023-08-20,,0,
Mcdowell,Marion,8459.0,,2023-08-21,,0,
Mcdowell,Marion,8459.0,,2023-08-22,9381.94009786889,0,2561033.40682686
Mcdowell,Marion,8459.0,,2023-08-23,,0,
Mcdowell,Marion,8459.0,,2023-08-24,0.0,0,1079862.9935019
Mcdowell,Marion,8459.0,,2023-08-25,,0,
Mcdowell,Marion,8459.0,,2023-08-26,,0,
Mcdowell,Marion,8459.0,,2023-08-27,,0,
Mcdowell,Marion,8459.0,,2023-08-28,,0,
Mcdowell,Marion,8459.0,,2023-08-29,8100.000000000005,0,2990416.7750325
Mcdowell,Marion,8459.0,,2023-08-30,,0,
Mcdowell,Marion,8459.0,,2023-08-31,18563.016996167426,0,9702511.31570601
Mcdowell,Marion,8459.0,,2023-09-01,,0,
Mcdowell,Marion,8459.0,,2023-09-02,,0,
Mcdowell,Marion,8459.0,,2023-09-03,,0,
Mcdowell,Marion,8459.0,,2023-09-04,,0,
Mcdowell,Marion,8459.0,,2023-09-05,,0,
Mcdowell,Marion,8459.0,,2023-09-06,,0,
Mcdowell,Marion,8459.0,,2023-09-07,74400.58064289563,0,29765048.6371038
Mcdowell,Marion,8459.0,,2023-09-08,,0,
Mcdowell,Marion,8459.0,,2023-09-09,,0,
Mcdowell,Marion,8459.0,,2023-09-10,,0,
Mcdowell,Marion,8459.0,,2023-09-11,,0,
Mcdowell,Marion,8459.0,,2023-09-12,42816.59491365471,0,13316487.430946
Mcdowell,Marion,8459.0,,2023-09-13,,0,
Mcdowell,Marion,8459.0,,2023-09-14,58026.752450917054,0,24201201.6614513
Mcdowell,Marion,8459.0,,2023-09-15,,0,
Mcdowell,Marion,8459.0,,2023-09-16,,0,
Mcdowell,Marion,8459.0,,2023-09-17,,0,
Mcdowell,Marion,8459.0,,2023-09-18,,0,
Mcdowell,Marion,8459.0,,2023-09-19,43735.22607692795,0,14639482.5563445
Mcdowell,Marion,8459.0,,2023-09-20,,0,
Mcdowell,Marion,8459.0,,2023-09-21,31858.838648011013,0,11975729.5386301
Mcdowell,Marion,8459.0,,2023-09-22,,0,
Mcdowell,Marion,8459.0,,2023-09-23,,0,
Mcdowell,Marion,8459.0,,2023-09-24,,0,
Mcdowell,Marion,8459.0,,2023-09-25,,0,
Mcdowell,Marion,8459.0,,2023-09-26,39642.55289458541,0,8745835.13719015
Mcdowell,Marion,8459.0,,2023-09-27,,0,
Mcdowell,Marion,8459.0,,2023-09-28,28626.449308288335,0,16012909.5063828
Mcdowell,Marion,8459.0,,2023-09-29,,0,
Mcdowell,Marion,8459.0,,2023-09-30,,0,
Mcdowell,Marion,8459.0,,2023-10-01,,0,
Mcdowell,Marion,8459.0,,2023-10-02,,0,
Mcdowell,Marion,8459.0,,2023-10-03,21828.330215570757,0,6300470.50156328
Mcdowell,Marion,8459.0,,2023-10-04,,0,
Mcdowell,Marion,8459.0,,2023-10-05,0.0,0,989382.6698205061
Mcdowell,Marion,8459.0,,2023-10-06,,0,
Mcdowell,Marion,8459.0,,2023-10-07,,0,
Mcdowell,Marion,8459.0,,2023-10-08,,0,
Mcdowell,Marion,8459.0,,2023-10-09,,0,
Mcdowell,Marion,8459.0,,2023-10-10,21347.355808155757,0,5932372.89276694
Mcdowell,Marion,8459.0,,2023-10-11,,0,
Mcdowell,Marion,8459.0,,2023-10-12,8428.712831743664,0,2972215.04291127
Mcdowell,Marion,8459.0,,2023-10-13,,0,
Mcdowell,Marion,8459.0,,2023-10-14,,0,
Mcdowell,Marion,8459.0,,2023-10-15,,0,
Mcdowell,Marion,8459.0,,2023-10-16,,0,
Mcdowell,Marion,8459.0,,2023-10-17,34752.46753829143,0,9735376.06428357
Mcdowell,Marion,8459.0,,2023-10-18,,0,
Mcdowell,Marion,8459.0,,2023-10-19,,0,
Mcdowell,Marion,8459.0,,2023-10-20,,0,
Mcdowell,Marion,8459.0,,2023-10-21,,0,
Mcdowell,Marion,8459.0,,2023-10-22,,0,
Mcdowell,Marion,8459.0,,2023-10-23,,0,
Mcdowell,Marion,8459.0,,2023-10-24,,0,
Mcdowell,Marion,8459.0,,2023-10-25,,0,
Mcdowell,Marion,8459.0,,2023-10-26,36628.51348335072,0,9933096.86884552
Mcdowell,Marion,8459.0,,2023-10-27,,0,
Mcdowell,Marion,8459.0,,2023-10-28,,0,
Mcdowell,Marion,8459.0,,2023-10-29,,0,
Mcdowell,Marion,8459.0,,2023-10-30,,0,
Mcdowell,Marion,8459.0,,2023-10-31,19031.41613227984,0,5467627.08672641
Mcdowell,Marion,8459.0,,2023-11-01,,0,
Mcdowell,Marion,8459.0,,2023-11-02,21057.7776605225,0,6737694.73491445
Mcdowell,Marion,8459.0,,2023-11-03,,0,
Mcdowell,Marion,8459.0,,2023-11-04,,0,
Mcdowell,Marion,8459.0,,2023-11-05,,0,
Mcdowell,Marion,8459.0,,2023-11-06,,0,
Mcdowell,Marion,8459.0,,2023-11-07,74494.28434450524,0,23835361.7129386
Mcdowell,Marion,8459.0,,2023-11-08,,0,
Mcdowell,Marion,8459.0,,2023-11-09,15322.66295393851,0,5149522.24467725
Mcdowell,Marion,8459.0,,2023-11-10,,0,
Mcdowell,Marion,8459.0,,2023-11-11,,0,
Mcdowell,Marion,8459.0,,2023-11-12,,0,
Mcdowell,Marion,8459.0,,2023-11-13,,0,
Mcdowell,Marion,8459.0,,2023-11-14,32248.86974763611,0,6739444.97108897
Mcdowell,Marion,8459.0,,2023-11-15,,0,
Mcdowell,Marion,8459.0,,2023-11-16,14642.404174178506,0,4304973.80209651
Mcdowell,Marion,8459.0,,2023-11-17,,0,
Mcdowell,Marion,8459.0,,2023-11-18,,0,
Mcdowell,Marion,8459.0,,2023-11-19,,0,
Mcdowell,Marion,8459.0,,2023-11-20,,0,
Mcdowell,Marion,8459.0,,2023-11-21,131339.73960686856,0,32913717.0082031
Mcdowell,Marion,8459.0,,2023-11-22,,0,
Mcdowell,Marion,8459.0,,2023-11-23,94066.05338803158,0,38895346.7276782
Mcdowell,Marion,8459.0,,2023-11-24,,0,
Mcdowell,Marion,8459.0,,2023-11-25,,0,
Mcdowell,Marion,8459.0,,2023-11-26,,0,
Mcdowell,Marion,8459.0,,2023-11-27,,0,
Mcdowell,Marion,8459.0,,2023-11-28,361310.614291914,0,89735948.1775667
Mcdowell,Marion,8459.0,,2023-11-29,,0,
Mcdowell,Marion,8459.0,,2023-11-30,22844.45665801666,0,9476616.80792393
Mcdowell,Marion,8459.0,,2023-12-01,,0,
Mcdowell,Marion,8459.0,,2023-12-02,,0,
Mcdowell,Marion,8459.0,,2023-12-03,,0,
Mcdowell,Marion,8459.0,,2023-12-04,,0,
Mcdowell,Marion,8459.0,,2023-12-05,227085.53454590635,0,35160765.520114
Mcdowell,Marion,8459.0,,2023-12-06,,0,
Mcdowell,Marion,8459.0,,2023-12-07,110579.64550494813,0,20387555.7771492
Mcdowell,Marion,8459.0,,2023-12-08,,0,
Mcdowell,Marion,8459.0,,2023-12-09,,0,
Mcdowell,Marion,8459.0,,2023-12-10,,0,
Mcdowell,Marion,8459.0,,2023-12-11,,0,
Mcdowell,Marion,8459.0,,2023-12-12,157441.093746201,0,87504914.9076074
Mcdowell,Marion,8459.0,,2023-12-13,,0,
Mcdowell,Marion,8459.0,,2023-12-14,242617.97130468313,0,73611456.9683218
Mcdowell,Marion,8459.0,,2023-12-15,,0,
Mcdowell,Marion,8459.0,,2023-12-16,,0,
Mcdowell,Marion,8459.0,,2023-12-17,,0,
Mcdowell,Marion,8459.0,,2023-12-18,,0,
Mcdowell,Marion,8459.0,,2023-12-19,104291.46082014573,0,40556575.7702181
Mcdowell,Marion,8459.0,,2023-12-20,,0,
Mcdowell,Marion,8459.0,,2023-12-21,239324.9882481977,0,86535072.1002362
Mcdowell,Marion,8459.0,,2023-12-22,,0,
Mcdowell,Marion,8459.0,,2023-12-23,,0,
Mcdowell,Marion,8459.0,,2023-12-24,,0,
Mcdowell,Marion,8459.0,,2023-12-25,,0,
Mcdowell,Marion,8459.0,,2023-12-26,,0,
Mcdowell,Marion,8459.0,,2023-12-27,,0,
Mcdowell,Marion,8459.0,,2023-12-28,10706.633457814849,0,16807583.3008124
Mcdowell,Marion,8459.0,,2023-12-29,,0,
Mcdowell,Marion,8459.0,,2023-12-30,,0,
Mcdowell,Marion,8459.0,,2023-12-31,,0,
Mcdowell,Marion,8459.0,,2024-01-01,,0,
Mcdowell,Marion,8459.0,,2024-01-02,,0,
Mcdowell,Marion,8459.0,,2024-01-03,,0,
Mcdowell,Marion,8459.0,,2024-01-04,84139.17042614576,0,35995554.7273864
Mcdowell,Marion,8459.0,,2024-01-05,,0,
Mcdowell,Marion,8459.0,,2024-01-06,,0,
Mcdowell,Marion,8459.0,,2024-01-07,,0,
Mcdowell,Marion,8459.0,,2024-01-08,,0,
Mcdowell,Marion,8459.0,,2024-01-09,59729.389750775124,0,18095454.644599695
Mcdowell,Marion,8459.0,,2024-01-10,,0,
Mcdowell,Marion,8459.0,,2024-01-11,19104.91036356886,0,22989448.8425454
Mcdowell,Marion,8459.0,,2024-01-12,,0,
Mcdowell,Marion,8459.0,,2024-01-13,,0,
Mcdowell,Marion,8459.0,,2024-01-14,,0,
Mcdowell,Marion,8459.0,,2024-01-15,,0,
Mcdowell,Marion,8459.0,,2024-01-16,,0,
Mcdowell,Marion,8459.0,,2024-01-17,,0,
Mcdowell,Marion,8459.0,,2024-01-18,100221.35500979818,0,39332596.4572451
Mcdowell,Marion,8459.0,,2024-01-19,,0,
Mcdowell,Marion,8459.0,,2024-01-20,,0,
Mcdowell,Marion,8459.0,,2024-01-21,,0,
Mcdowell,Marion,8459.0,,2024-01-22,,0,
Mcdowell,Marion,8459.0,,2024-01-23,506980.9069383185,0,156089178.541851
Mcdowell,Marion,8459.0,,2024-01-24,,0,
Mcdowell,Marion,8459.0,,2024-01-25,115209.63501374371,0,45678861.9706333
Mcdowell,Marion,8459.0,,2024-01-26,,0,
Mcdowell,Marion,8459.0,,2024-01-27,,0,
Mcdowell,Marion,8459.0,,2024-01-28,,0,
Mcdowell,Marion,8459.0,,2024-01-29,,0,
Mcdowell,Marion,8459.0,,2024-01-30,,0,
Mcdowell,Marion,8459.0,,2024-01-31,,0,
Mcdowell,Marion,8459.0,,2024-02-01,92859.15140684845,0,33783762.0050772
Mcdowell,Marion,8459.0,,2024-02-02,,0,
Mcdowell,Marion,8459.0,,2024-02-03,,0,
Mcdowell,Marion,8459.0,,2024-02-04,,0,
Mcdowell,Marion,8459.0,,2024-02-05,,0,
Mcdowell,Marion,8459.0,,2024-02-06,69831.63466510005,0,21437250.2098157
Mcdowell,Marion,8459.0,,2024-02-07,,0,
Mcdowell,Marion,8459.0,,2024-02-08,83094.40414372078,0,28371942.3490984
Mcdowell,Marion,8459.0,,2024-02-09,,0,
Mcdowell,Marion,8459.0,,2024-02-10,,0,
Mcdowell,Marion,8459.0,,2024-02-11,,0,
Mcdowell,Marion,8459.0,,2024-02-12,,0,
Mcdowell,Marion,8459.0,,2024-02-13,115760.13130607622,0,36261837.1831439
Mcdowell,Marion,8459.0,,2024-02-14,,0,
Mcdowell,Marion,8459.0,,2024-02-15,219798.9535916856,0,91179689.1978216
Mcdowell,Marion,8459.0,,2024-02-16,,0,
Mcdowell,Marion,8459.0,,2024-02-17,,0,
Mcdowell,Marion,8459.0,,2024-02-18,,0,
Mcdowell,Marion,8459.0,,2024-02-19,,0,
Mcdowell,Marion,8459.0,,2024-02-20,51033.459612297556,0,15963383.2076435
Mcdowell,Marion,8459.0,,2024-02-21,,0,
Mcdowell,Marion,8459.0,,2024-02-22,30099.102976666927,0,9940372.68861706
Mcdowell,Marion,8459.0,,2024-02-23,,0,
Mcdowell,Marion,8459.0,,2024-02-24,,0,
Mcdowell,Marion,8459.0,,2024-02-25,,0,
Mcdowell,Marion,8459.0,,2024-02-26,,0,
Mcdowell,Marion,8459.0,,2024-02-27,144034.13345453911,0,41122438.1133564
Mcdowell,Marion,8459.0,,2024-02-28,,0,
Mcdowell,Marion,8459.0,,2024-02-29,17597.15886158899,0,6032038.11661765
Mcdowell,Marion,8459.0,,2024-03-01,,0,
Mcdowell,Marion,8459.0,,2024-03-02,,0,
Mcdowell,Marion,8459.0,,2024-03-03,,0,
Mcdowell,Marion,8459.0,,2024-03-04,,0,
Mcdowell,Marion,8459.0,,2024-03-05,,0,
Mcdowell,Marion,8459.0,,2024-03-06,,0,
Mecklenburg,Charlotte 1,68685.0,2.04,2021-03-30,,0,
Mecklenburg,Charlotte 1,68685.0,4.510000000000001,2021-03-31,26998.842567784253,0,8808799.56968854
